Source Entity,Source Account #,Source Product Line,Product Line Description,Source Branch,Branch Description,Source Description,Account Number,Account Desc
Etairos,6600,3,Parts,2,Jackson,Bad Debts,61700,Bad Debt
Etairos,6910,0,Equipment,0,Headquarters,Tn Franchise/Excise Tax,99300,Franchise Taxes
Etairos,6910,1,Equipment,1,Memphis,Tn Franchise/Excise Tax,99300,Franchise Taxes
Etairos,6910,1,Equipment,3,Arkansas,Ar Franchise/Excise Tax,99300,Franchise Taxes
Etairos,6911,1,Equipment,1,Memphis,Miss Franchise And Excise Tx,99300,Franchise Taxes
Etairos,6950,1,Equipment,1,Memphis,Federal Income Tax Expense,99200,Federal Income Taxes
Etairos,7200,0,Equipment,0,Headquarters,Misc,76000,Misc Expenses
Etairos,7200,0,Equipment,0,Headquarters,Other Income/Misc,91000,Other Income/Expenses
Etairos,79998Q,0,Equipment,0,Headquarters,Qoe Op Ex Adjustment,[null],QoE Op Ex Adjustment
Etairos,9050,0,Equipment,0,Headquarters,(Gain)/Loss On Disposals,94010,Gain/Loss on Sale of Asset
Etairos,9050,2,Service,1,Memphis,(Gain)/Loss On Disposals,94010,Gain/Loss on Sale of Asset
Etairos,9051,0,Equipment,0,Headquarters,Depreciation Expense,79130,Equip Depreciation
Etairos,9051,1,Equipment,1,Memphis,Depreciation Exp Equip Memphis,79130,Equip Depreciation
Etairos,9051,1,Equipment,2,Jackson,Depreciation Exp Equip Jx,79130,Equip Depreciation
Etairos,9051,1,Equipment,3,Arkansas,Depreciation Exp Equip Ar,79130,Equip Depreciation
Etairos,9051,2,Service,1,Memphis,Depreciation Exp Service,79130,Equip Depreciation
Etairos,9051,3,Parts,1,Memphis,Depreciation Exp Wholesale Mem,79130,Equip Depreciation
Etairos,9051,3,Parts,2,Jackson,Depreciation Exp Wholesale Jx,79130,Equip Depreciation
Etairos,9052,0,Equipment,0,Headquarters,Amortization Expense,79500,Amortization
Etairos,9052,1,Equipment,1,Memphis,Amorization Exp Equip Mem,79500,Amortization
Etairos,9052,1,Equipment,2,Jackson,Amorization Exp Equip Jx,79500,Amortization
Etairos,9052,1,Equipment,3,Arkansas,Amorization Exp Equip Ar,79500,Amortization
Etairos,9052,2,Service,1,Memphis,Amorization Exp Service,79500,Amortization
Etairos,9052,3,Parts,1,Memphis,Amorization Exp Wholesale Mem,79500,Amortization
Etairos,9052,3,Parts,2,Jackson,Amorization Exp Wholesale Jx,79500,Amortization
Etairos,9950,1,Equipment,1,Memphis,Bank Charges,69100,Fees - Bank
Etairos,9950,1,Equipment,2,Jackson,Bank Charges,69100,Fees - Bank
Etairos,9950,1,Equipment,3,Arkansas,Bank Charges,69100,Fees - Bank
Etairos,9950,2,Service,1,Memphis,Bank Charges,69100,Fees - Bank
Etairos,9950,2,Service,2,Jackson,Bank Charges,69100,Fees - Bank
Etairos,9950,3,Parts,1,Memphis,Bank Charges,69100,Fees - Bank
Etairos,9950,3,Parts,2,Jackson,Bank Charges,69100,Fees - Bank
Etairos,9950,4,General/HQ,1,Memphis,Bank Charges,69100,Fees - Bank
Etairos,9999,99,General/HQ,99,Headquarters,Suspence/Out Of Balance,79999,Suspense
Etairos,99998Q,0,Equipment,0,Headquarters,Qofe Other Adjustment,[null],QofE Other Adjustment
Etairos,[null],[null],Air Distribution,[null],Arkansas,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Air Distribution,[null],Arkansas,[null],61499,Commissions Expense
Etairos,[null],[null],Air Distribution,[null],Headquarters,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Air Distribution,[null],Headquarters,[null],61110,Salaries
Etairos,[null],[null],Air Distribution,[null],Headquarters,[null],61160,Bonus
Etairos,[null],[null],Air Distribution,[null],Headquarters,[null],61340,401K
Etairos,[null],[null],Air Distribution,[null],Headquarters,[null],61400,Payroll Tax
Etairos,[null],[null],Air Distribution,[null],Headquarters,[null],61499,Commissions Expense
Etairos,[null],[null],Air Distribution,[null],Jackson,[null],40100,Revenue
Etairos,[null],[null],Air Distribution,[null],Jackson,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Air Distribution,[null],Jackson,[null],61110,Salaries
Etairos,[null],[null],Air Distribution,[null],Jackson,[null],61160,Bonus
Etairos,[null],[null],Air Distribution,[null],Jackson,[null],61340,401K
Etairos,[null],[null],Air Distribution,[null],Jackson,[null],61400,Payroll Tax
Etairos,[null],[null],Air Distribution,[null],Jackson,[null],61499,Commissions Expense
Etairos,[null],[null],Air Distribution,[null],Memphis,[null],40100,Revenue
Etairos,[null],[null],Air Distribution,[null],Memphis,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Air Distribution,[null],Memphis,[null],50100,Material COGS
Etairos,[null],[null],Air Distribution,[null],Memphis,[null],61110,Salaries
Etairos,[null],[null],Air Distribution,[null],Memphis,[null],61160,Bonus
Etairos,[null],[null],Air Distribution,[null],Memphis,[null],61340,401K
Etairos,[null],[null],Air Distribution,[null],Memphis,[null],61400,Payroll Tax
Etairos,[null],[null],Air Distribution,[null],Memphis,[null],61499,Commissions Expense
Etairos,[null],[null],Air Distribution,[null],Memphis,[null],61600,Auto Expenses
Etairos,[null],[null],Air Distribution,[null],Memphis,[null],61605,Vehicle Allowance
Etairos,[null],[null],Air Distribution,[null],Memphis,[null],61700,Bad Debt
Etairos,[null],[null],Air Distribution,[null],Memphis,[null],62000,Building Rent
Etairos,[null],[null],Air Distribution,[null],Memphis,[null],62100,Dues & Subscriptions
Etairos,[null],[null],Air Distribution,[null],Memphis,[null],63000,Office Expense
Etairos,[null],[null],Air Distribution,[null],Memphis,[null],63010,Cleaning
Etairos,[null],[null],Air Distribution,[null],Memphis,[null],63040,Repairs
Etairos,[null],[null],Air Distribution,[null],Memphis,[null],63070,Telephone
Etairos,[null],[null],Air Distribution,[null],Memphis,[null],63095,Utilities Expense
Etairos,[null],[null],Air Distribution,[null],Memphis,[null],63150,Computer Expense
Etairos,[null],[null],Air Distribution,[null],Memphis,[null],64000,Travel Expense
Etairos,[null],[null],Air Distribution,[null],Memphis,[null],69000,Fees
Etairos,[null],[null],Air Distribution,[null],Memphis,[null],69100,Fees - Bank
Etairos,[null],[null],Air Distribution,[null],Memphis,[null],69120,Fees- Credit Card
Etairos,[null],[null],Air Distribution,[null],Memphis,[null],69200,Insurance
Etairos,[null],[null],Air Distribution,[null],Memphis,[null],69300,Supplies
Etairos,[null],[null],Air Distribution,[null],Memphis,[null],73000,Sales & Marketing
Etairos,[null],[null],Air Distribution,[null],Memphis,[null],75100,Property Tax
Etairos,[null],[null],Air Distribution,[null],Memphis,[null],78025,Mgt Fee/Allocation
Etairos,[null],[null],Controls,[null],Arkansas,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Controls,[null],Arkansas,[null],50100,Material COGS
Etairos,[null],[null],Controls,[null],Arkansas,[null],50101,Cost of Goods Sold : Labor
Etairos,[null],[null],Controls,[null],Arkansas,[null],50102,Cost of Goods Sold: Project Material
Etairos,[null],[null],Controls,[null],Arkansas,[null],50103,Cost of Goods Sold: Subcontractor Graphics
Etairos,[null],[null],Controls,[null],Arkansas,[null],50199,COGS move to IC COGS
Etairos,[null],[null],Controls,[null],Arkansas,[null],50500,Freight
Etairos,[null],[null],Controls,[null],Arkansas,[null],50700,Blygold Royalty
Etairos,[null],[null],Controls,[null],Arkansas,[null],51498,Outside Broker
Etairos,[null],[null],Controls,[null],Arkansas,[null],55000,Inventory Adjustments
Etairos,[null],[null],Controls,[null],Arkansas,[null],57500,Prompt Pay Discounts
Etairos,[null],[null],Controls,[null],Arkansas,[null],57600,Purchase Discounts
Etairos,[null],[null],Controls,[null],Arkansas,[null],59998,Intra Business COGS
Etairos,[null],[null],Controls,[null],Arkansas,[null],59999,Intercompany COGS
Etairos,[null],[null],Controls,[null],Arkansas,[null],61110,Salaries
Etairos,[null],[null],Controls,[null],Arkansas,[null],61160,Bonus
Etairos,[null],[null],Controls,[null],Arkansas,[null],61340,401K
Etairos,[null],[null],Controls,[null],Arkansas,[null],61400,Payroll Tax
Etairos,[null],[null],Controls,[null],Arkansas,[null],61499,Commissions Expense
Etairos,[null],[null],Controls,[null],Headquarters,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Controls,[null],Headquarters,[null],50100,Material COGS
Etairos,[null],[null],Controls,[null],Headquarters,[null],50101,Cost of Goods Sold : Labor
Etairos,[null],[null],Controls,[null],Headquarters,[null],50102,Cost of Goods Sold: Project Material
Etairos,[null],[null],Controls,[null],Headquarters,[null],50103,Cost of Goods Sold: Subcontractor Graphics
Etairos,[null],[null],Controls,[null],Headquarters,[null],50199,COGS move to IC COGS
Etairos,[null],[null],Controls,[null],Headquarters,[null],50500,Freight
Etairos,[null],[null],Controls,[null],Headquarters,[null],50700,Blygold Royalty
Etairos,[null],[null],Controls,[null],Headquarters,[null],51498,Outside Broker
Etairos,[null],[null],Controls,[null],Headquarters,[null],55000,Inventory Adjustments
Etairos,[null],[null],Controls,[null],Headquarters,[null],57500,Prompt Pay Discounts
Etairos,[null],[null],Controls,[null],Headquarters,[null],57600,Purchase Discounts
Etairos,[null],[null],Controls,[null],Headquarters,[null],59998,Intra Business COGS
Etairos,[null],[null],Controls,[null],Headquarters,[null],59999,Intercompany COGS
Etairos,[null],[null],Controls,[null],Headquarters,[null],61110,Salaries
Etairos,[null],[null],Controls,[null],Headquarters,[null],61160,Bonus
Etairos,[null],[null],Controls,[null],Headquarters,[null],61340,401K
Etairos,[null],[null],Controls,[null],Headquarters,[null],61400,Payroll Tax
Etairos,[null],[null],Controls,[null],Headquarters,[null],61499,Commissions Expense
Etairos,[null],[null],Controls,[null],Jackson,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Controls,[null],Jackson,[null],50100,Material COGS
Etairos,[null],[null],Controls,[null],Jackson,[null],50101,Cost of Goods Sold : Labor
Etairos,[null],[null],Controls,[null],Jackson,[null],50102,Cost of Goods Sold: Project Material
Etairos,[null],[null],Controls,[null],Jackson,[null],50103,Cost of Goods Sold: Subcontractor Graphics
Etairos,[null],[null],Controls,[null],Jackson,[null],50199,COGS move to IC COGS
Etairos,[null],[null],Controls,[null],Jackson,[null],50500,Freight
Etairos,[null],[null],Controls,[null],Jackson,[null],50700,Blygold Royalty
Etairos,[null],[null],Controls,[null],Jackson,[null],51498,Outside Broker
Etairos,[null],[null],Controls,[null],Jackson,[null],55000,Inventory Adjustments
Etairos,[null],[null],Controls,[null],Jackson,[null],57500,Prompt Pay Discounts
Etairos,[null],[null],Controls,[null],Jackson,[null],57600,Purchase Discounts
Etairos,[null],[null],Controls,[null],Jackson,[null],59998,Intra Business COGS
Etairos,[null],[null],Controls,[null],Jackson,[null],59999,Intercompany COGS
Etairos,[null],[null],Controls,[null],Jackson,[null],61110,Salaries
Etairos,[null],[null],Controls,[null],Jackson,[null],61160,Bonus
Etairos,[null],[null],Controls,[null],Jackson,[null],61340,401K
Etairos,[null],[null],Controls,[null],Jackson,[null],61400,Payroll Tax
Etairos,[null],[null],Controls,[null],Jackson,[null],61499,Commissions Expense
Etairos,[null],[null],Controls,[null],Memphis,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Controls,[null],Memphis,[null],50100,Material COGS
Etairos,[null],[null],Controls,[null],Memphis,[null],50101,Cost of Goods Sold : Labor
Etairos,[null],[null],Controls,[null],Memphis,[null],50102,Cost of Goods Sold: Project Material
Etairos,[null],[null],Controls,[null],Memphis,[null],50103,Cost of Goods Sold: Subcontractor Graphics
Etairos,[null],[null],Controls,[null],Memphis,[null],50199,COGS move to IC COGS
Etairos,[null],[null],Controls,[null],Memphis,[null],50500,Freight
Etairos,[null],[null],Controls,[null],Memphis,[null],50700,Blygold Royalty
Etairos,[null],[null],Controls,[null],Memphis,[null],51498,Outside Broker
Etairos,[null],[null],Controls,[null],Memphis,[null],55000,Inventory Adjustments
Etairos,[null],[null],Controls,[null],Memphis,[null],57500,Prompt Pay Discounts
Etairos,[null],[null],Controls,[null],Memphis,[null],57600,Purchase Discounts
Etairos,[null],[null],Controls,[null],Memphis,[null],59998,Intra Business COGS
Etairos,[null],[null],Controls,[null],Memphis,[null],59999,Intercompany COGS
Etairos,[null],[null],Controls,[null],Memphis,[null],61110,Salaries
Etairos,[null],[null],Controls,[null],Memphis,[null],61160,Bonus
Etairos,[null],[null],Controls,[null],Memphis,[null],61340,401K
Etairos,[null],[null],Controls,[null],Memphis,[null],61400,Payroll Tax
Etairos,[null],[null],Controls,[null],Memphis,[null],61499,Commissions Expense
Etairos,[null],[null],Ecommerce,[null],Arkansas,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Ecommerce,[null],Arkansas,[null],50100,Material COGS
Etairos,[null],[null],Ecommerce,[null],Arkansas,[null],50101,Cost of Goods Sold : Labor
Etairos,[null],[null],Ecommerce,[null],Arkansas,[null],50102,Cost of Goods Sold: Project Material
Etairos,[null],[null],Ecommerce,[null],Arkansas,[null],50103,Cost of Goods Sold: Subcontractor Graphics
Etairos,[null],[null],Ecommerce,[null],Arkansas,[null],50199,COGS move to IC COGS
Etairos,[null],[null],Ecommerce,[null],Arkansas,[null],50500,Freight
Etairos,[null],[null],Ecommerce,[null],Arkansas,[null],50700,Blygold Royalty
Etairos,[null],[null],Ecommerce,[null],Arkansas,[null],51498,Outside Broker
Etairos,[null],[null],Ecommerce,[null],Arkansas,[null],55000,Inventory Adjustments
Etairos,[null],[null],Ecommerce,[null],Arkansas,[null],57500,Prompt Pay Discounts
Etairos,[null],[null],Ecommerce,[null],Arkansas,[null],57600,Purchase Discounts
Etairos,[null],[null],Ecommerce,[null],Arkansas,[null],59998,Intra Business COGS
Etairos,[null],[null],Ecommerce,[null],Arkansas,[null],59999,Intercompany COGS
Etairos,[null],[null],Ecommerce,[null],Arkansas,[null],61110,Salaries
Etairos,[null],[null],Ecommerce,[null],Arkansas,[null],61340,401K
Etairos,[null],[null],Ecommerce,[null],Arkansas,[null],61400,Payroll Tax
Etairos,[null],[null],Ecommerce,[null],Arkansas,[null],61499,Commissions Expense
Etairos,[null],[null],Ecommerce,[null],Headquarters,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Ecommerce,[null],Headquarters,[null],50100,Material COGS
Etairos,[null],[null],Ecommerce,[null],Headquarters,[null],50101,Cost of Goods Sold : Labor
Etairos,[null],[null],Ecommerce,[null],Headquarters,[null],50102,Cost of Goods Sold: Project Material
Etairos,[null],[null],Ecommerce,[null],Headquarters,[null],50103,Cost of Goods Sold: Subcontractor Graphics
Etairos,[null],[null],Ecommerce,[null],Headquarters,[null],50199,COGS move to IC COGS
Etairos,[null],[null],Ecommerce,[null],Headquarters,[null],50500,Freight
Etairos,[null],[null],Ecommerce,[null],Headquarters,[null],50700,Blygold Royalty
Etairos,[null],[null],Ecommerce,[null],Headquarters,[null],51498,Outside Broker
Etairos,[null],[null],Ecommerce,[null],Headquarters,[null],55000,Inventory Adjustments
Etairos,[null],[null],Ecommerce,[null],Headquarters,[null],57500,Prompt Pay Discounts
Etairos,[null],[null],Ecommerce,[null],Headquarters,[null],57600,Purchase Discounts
Etairos,[null],[null],Ecommerce,[null],Headquarters,[null],59998,Intra Business COGS
Etairos,[null],[null],Ecommerce,[null],Headquarters,[null],59999,Intercompany COGS
Etairos,[null],[null],Ecommerce,[null],Headquarters,[null],61110,Salaries
Etairos,[null],[null],Ecommerce,[null],Headquarters,[null],61340,401K
Etairos,[null],[null],Ecommerce,[null],Headquarters,[null],61400,Payroll Tax
Etairos,[null],[null],Ecommerce,[null],Headquarters,[null],61499,Commissions Expense
Etairos,[null],[null],Ecommerce,[null],Jackson,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Ecommerce,[null],Jackson,[null],50100,Material COGS
Etairos,[null],[null],Ecommerce,[null],Jackson,[null],50101,Cost of Goods Sold : Labor
Etairos,[null],[null],Ecommerce,[null],Jackson,[null],50102,Cost of Goods Sold: Project Material
Etairos,[null],[null],Ecommerce,[null],Jackson,[null],50103,Cost of Goods Sold: Subcontractor Graphics
Etairos,[null],[null],Ecommerce,[null],Jackson,[null],50199,COGS move to IC COGS
Etairos,[null],[null],Ecommerce,[null],Jackson,[null],50500,Freight
Etairos,[null],[null],Ecommerce,[null],Jackson,[null],50700,Blygold Royalty
Etairos,[null],[null],Ecommerce,[null],Jackson,[null],51498,Outside Broker
Etairos,[null],[null],Ecommerce,[null],Jackson,[null],55000,Inventory Adjustments
Etairos,[null],[null],Ecommerce,[null],Jackson,[null],57500,Prompt Pay Discounts
Etairos,[null],[null],Ecommerce,[null],Jackson,[null],57600,Purchase Discounts
Etairos,[null],[null],Ecommerce,[null],Jackson,[null],59998,Intra Business COGS
Etairos,[null],[null],Ecommerce,[null],Jackson,[null],59999,Intercompany COGS
Etairos,[null],[null],Ecommerce,[null],Jackson,[null],61110,Salaries
Etairos,[null],[null],Ecommerce,[null],Jackson,[null],61340,401K
Etairos,[null],[null],Ecommerce,[null],Jackson,[null],61400,Payroll Tax
Etairos,[null],[null],Ecommerce,[null],Jackson,[null],61499,Commissions Expense
Etairos,[null],[null],Ecommerce,[null],Memphis,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Ecommerce,[null],Memphis,[null],50100,Material COGS
Etairos,[null],[null],Ecommerce,[null],Memphis,[null],50101,Cost of Goods Sold : Labor
Etairos,[null],[null],Ecommerce,[null],Memphis,[null],50102,Cost of Goods Sold: Project Material
Etairos,[null],[null],Ecommerce,[null],Memphis,[null],50103,Cost of Goods Sold: Subcontractor Graphics
Etairos,[null],[null],Ecommerce,[null],Memphis,[null],50199,COGS move to IC COGS
Etairos,[null],[null],Ecommerce,[null],Memphis,[null],50500,Freight
Etairos,[null],[null],Ecommerce,[null],Memphis,[null],50700,Blygold Royalty
Etairos,[null],[null],Ecommerce,[null],Memphis,[null],51498,Outside Broker
Etairos,[null],[null],Ecommerce,[null],Memphis,[null],55000,Inventory Adjustments
Etairos,[null],[null],Ecommerce,[null],Memphis,[null],57500,Prompt Pay Discounts
Etairos,[null],[null],Ecommerce,[null],Memphis,[null],57600,Purchase Discounts
Etairos,[null],[null],Ecommerce,[null],Memphis,[null],59998,Intra Business COGS
Etairos,[null],[null],Ecommerce,[null],Memphis,[null],59999,Intercompany COGS
Etairos,[null],[null],Ecommerce,[null],Memphis,[null],61110,Salaries
Etairos,[null],[null],Ecommerce,[null],Memphis,[null],61340,401K
Etairos,[null],[null],Ecommerce,[null],Memphis,[null],61400,Payroll Tax
Etairos,[null],[null],Ecommerce,[null],Memphis,[null],61499,Commissions Expense
Etairos,[null],[null],Electrical,[null],Arkansas,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Electrical,[null],Arkansas,[null],50100,Material COGS
Etairos,[null],[null],Electrical,[null],Arkansas,[null],50101,Cost of Goods Sold : Labor
Etairos,[null],[null],Electrical,[null],Arkansas,[null],50102,Cost of Goods Sold: Project Material
Etairos,[null],[null],Electrical,[null],Arkansas,[null],50103,Cost of Goods Sold: Subcontractor Graphics
Etairos,[null],[null],Electrical,[null],Arkansas,[null],50199,COGS move to IC COGS
Etairos,[null],[null],Electrical,[null],Arkansas,[null],50500,Freight
Etairos,[null],[null],Electrical,[null],Arkansas,[null],50700,Blygold Royalty
Etairos,[null],[null],Electrical,[null],Arkansas,[null],51498,Outside Broker
Etairos,[null],[null],Electrical,[null],Arkansas,[null],55000,Inventory Adjustments
Etairos,[null],[null],Electrical,[null],Arkansas,[null],57500,Prompt Pay Discounts
Etairos,[null],[null],Electrical,[null],Arkansas,[null],57600,Purchase Discounts
Etairos,[null],[null],Electrical,[null],Arkansas,[null],59998,Intra Business COGS
Etairos,[null],[null],Electrical,[null],Arkansas,[null],59999,Intercompany COGS
Etairos,[null],[null],Electrical,[null],Arkansas,[null],61110,Salaries
Etairos,[null],[null],Electrical,[null],Arkansas,[null],61340,401K
Etairos,[null],[null],Electrical,[null],Arkansas,[null],61400,Payroll Tax
Etairos,[null],[null],Electrical,[null],Arkansas,[null],61499,Commissions Expense
Etairos,[null],[null],Electrical,[null],Headquarters,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Electrical,[null],Headquarters,[null],50100,Material COGS
Etairos,[null],[null],Electrical,[null],Headquarters,[null],50101,Cost of Goods Sold : Labor
Etairos,[null],[null],Electrical,[null],Headquarters,[null],50102,Cost of Goods Sold: Project Material
Etairos,[null],[null],Electrical,[null],Headquarters,[null],50103,Cost of Goods Sold: Subcontractor Graphics
Etairos,[null],[null],Electrical,[null],Headquarters,[null],50199,COGS move to IC COGS
Etairos,[null],[null],Electrical,[null],Headquarters,[null],50500,Freight
Etairos,[null],[null],Electrical,[null],Headquarters,[null],50700,Blygold Royalty
Etairos,[null],[null],Electrical,[null],Headquarters,[null],51498,Outside Broker
Etairos,[null],[null],Electrical,[null],Headquarters,[null],55000,Inventory Adjustments
Etairos,[null],[null],Electrical,[null],Headquarters,[null],57500,Prompt Pay Discounts
Etairos,[null],[null],Electrical,[null],Headquarters,[null],57600,Purchase Discounts
Etairos,[null],[null],Electrical,[null],Headquarters,[null],59998,Intra Business COGS
Etairos,[null],[null],Electrical,[null],Headquarters,[null],59999,Intercompany COGS
Etairos,[null],[null],Electrical,[null],Headquarters,[null],61110,Salaries
Etairos,[null],[null],Electrical,[null],Headquarters,[null],61340,401K
Etairos,[null],[null],Electrical,[null],Headquarters,[null],61400,Payroll Tax
Etairos,[null],[null],Electrical,[null],Headquarters,[null],61499,Commissions Expense
Etairos,[null],[null],Electrical,[null],Jackson,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Electrical,[null],Jackson,[null],50100,Material COGS
Etairos,[null],[null],Electrical,[null],Jackson,[null],50101,Cost of Goods Sold : Labor
Etairos,[null],[null],Electrical,[null],Jackson,[null],50102,Cost of Goods Sold: Project Material
Etairos,[null],[null],Electrical,[null],Jackson,[null],50103,Cost of Goods Sold: Subcontractor Graphics
Etairos,[null],[null],Electrical,[null],Jackson,[null],50199,COGS move to IC COGS
Etairos,[null],[null],Electrical,[null],Jackson,[null],50500,Freight
Etairos,[null],[null],Electrical,[null],Jackson,[null],50700,Blygold Royalty
Etairos,[null],[null],Electrical,[null],Jackson,[null],51498,Outside Broker
Etairos,[null],[null],Electrical,[null],Jackson,[null],55000,Inventory Adjustments
Etairos,[null],[null],Electrical,[null],Jackson,[null],57500,Prompt Pay Discounts
Etairos,[null],[null],Electrical,[null],Jackson,[null],57600,Purchase Discounts
Etairos,[null],[null],Electrical,[null],Jackson,[null],59998,Intra Business COGS
Etairos,[null],[null],Electrical,[null],Jackson,[null],59999,Intercompany COGS
Etairos,[null],[null],Electrical,[null],Jackson,[null],61110,Salaries
Etairos,[null],[null],Electrical,[null],Jackson,[null],61340,401K
Etairos,[null],[null],Electrical,[null],Jackson,[null],61400,Payroll Tax
Etairos,[null],[null],Electrical,[null],Jackson,[null],61499,Commissions Expense
Etairos,[null],[null],Electrical,[null],Memphis,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Electrical,[null],Memphis,[null],50100,Material COGS
Etairos,[null],[null],Electrical,[null],Memphis,[null],50101,Cost of Goods Sold : Labor
Etairos,[null],[null],Electrical,[null],Memphis,[null],50102,Cost of Goods Sold: Project Material
Etairos,[null],[null],Electrical,[null],Memphis,[null],50103,Cost of Goods Sold: Subcontractor Graphics
Etairos,[null],[null],Electrical,[null],Memphis,[null],50199,COGS move to IC COGS
Etairos,[null],[null],Electrical,[null],Memphis,[null],50500,Freight
Etairos,[null],[null],Electrical,[null],Memphis,[null],50700,Blygold Royalty
Etairos,[null],[null],Electrical,[null],Memphis,[null],51498,Outside Broker
Etairos,[null],[null],Electrical,[null],Memphis,[null],55000,Inventory Adjustments
Etairos,[null],[null],Electrical,[null],Memphis,[null],57500,Prompt Pay Discounts
Etairos,[null],[null],Electrical,[null],Memphis,[null],57600,Purchase Discounts
Etairos,[null],[null],Electrical,[null],Memphis,[null],59998,Intra Business COGS
Etairos,[null],[null],Electrical,[null],Memphis,[null],59999,Intercompany COGS
Etairos,[null],[null],Electrical,[null],Memphis,[null],61110,Salaries
Etairos,[null],[null],Electrical,[null],Memphis,[null],61340,401K
Etairos,[null],[null],Electrical,[null],Memphis,[null],61400,Payroll Tax
Etairos,[null],[null],Electrical,[null],Memphis,[null],61499,Commissions Expense
Etairos,[null],[null],Equipment,[null],Arkansas,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Equipment,[null],Arkansas,[null],50100,Material COGS
Etairos,[null],[null],Equipment,[null],Arkansas,[null],50101,Cost of Goods Sold : Labor
Etairos,[null],[null],Equipment,[null],Arkansas,[null],50102,Cost of Goods Sold: Project Material
Etairos,[null],[null],Equipment,[null],Arkansas,[null],50103,Cost of Goods Sold: Subcontractor Graphics
Etairos,[null],[null],Equipment,[null],Arkansas,[null],50199,COGS move to IC COGS
Etairos,[null],[null],Equipment,[null],Arkansas,[null],50500,Freight
Etairos,[null],[null],Equipment,[null],Arkansas,[null],50700,Blygold Royalty
Etairos,[null],[null],Equipment,[null],Arkansas,[null],51498,Outside Broker
Etairos,[null],[null],Equipment,[null],Arkansas,[null],55000,Inventory Adjustments
Etairos,[null],[null],Equipment,[null],Arkansas,[null],57500,Prompt Pay Discounts
Etairos,[null],[null],Equipment,[null],Arkansas,[null],57600,Purchase Discounts
Etairos,[null],[null],Equipment,[null],Arkansas,[null],59998,Intra Business COGS
Etairos,[null],[null],Equipment,[null],Arkansas,[null],59999,Intercompany COGS
Etairos,[null],[null],Equipment,[null],Arkansas,[null],61110,Salaries
Etairos,[null],[null],Equipment,[null],Arkansas,[null],61160,Bonus
Etairos,[null],[null],Equipment,[null],Arkansas,[null],61340,401K
Etairos,[null],[null],Equipment,[null],Arkansas,[null],61400,Payroll Tax
Etairos,[null],[null],Equipment,[null],Arkansas,[null],61499,Commissions Expense
Etairos,[null],[null],Equipment,[null],Headquarters,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Equipment,[null],Headquarters,[null],50100,Material COGS
Etairos,[null],[null],Equipment,[null],Headquarters,[null],50101,Cost of Goods Sold : Labor
Etairos,[null],[null],Equipment,[null],Headquarters,[null],50102,Cost of Goods Sold: Project Material
Etairos,[null],[null],Equipment,[null],Headquarters,[null],50103,Cost of Goods Sold: Subcontractor Graphics
Etairos,[null],[null],Equipment,[null],Headquarters,[null],50199,COGS move to IC COGS
Etairos,[null],[null],Equipment,[null],Headquarters,[null],50500,Freight
Etairos,[null],[null],Equipment,[null],Headquarters,[null],50700,Blygold Royalty
Etairos,[null],[null],Equipment,[null],Headquarters,[null],51498,Outside Broker
Etairos,[null],[null],Equipment,[null],Headquarters,[null],55000,Inventory Adjustments
Etairos,[null],[null],Equipment,[null],Headquarters,[null],57500,Prompt Pay Discounts
Etairos,[null],[null],Equipment,[null],Headquarters,[null],57600,Purchase Discounts
Etairos,[null],[null],Equipment,[null],Headquarters,[null],59998,Intra Business COGS
Etairos,[null],[null],Equipment,[null],Headquarters,[null],59999,Intercompany COGS
Etairos,[null],[null],Equipment,[null],Headquarters,[null],61110,Salaries
Etairos,[null],[null],Equipment,[null],Headquarters,[null],61160,Bonus
Etairos,[null],[null],Equipment,[null],Headquarters,[null],61340,401K
Etairos,[null],[null],Equipment,[null],Headquarters,[null],61400,Payroll Tax
Etairos,[null],[null],Equipment,[null],Headquarters,[null],61499,Commissions Expense
Etairos,[null],[null],Equipment,[null],Jackson,[null],40100,Revenue
Etairos,[null],[null],Equipment,[null],Jackson,[null],40200,Commissions
Etairos,[null],[null],Equipment,[null],Jackson,[null],49999,Intercompany Revenue
Etairos,[null],[null],Equipment,[null],Jackson,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Equipment,[null],Jackson,[null],50100,Material COGS
Etairos,[null],[null],Equipment,[null],Jackson,[null],50101,Cost of Goods Sold : Labor
