Unnamed: 0,Transaction Type,Trx Date,Trx Number/ Cross Ref,Po Number,Customer Name (Only Bill to/ No Ship To),Customer Address,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Payment Term,Due Date,Unnamed: 14,Unnamed: 15,Invoice Amount,Unnamed: 17,Salesperson Name,Sales credit percentage,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
,Type,Date,Num,P. O. #,Name,Name Address,Name Street1,Name Street2,Name City,Name State,Name Zip,Terms,Due Date,Class,Aging,Open Balance,S. O. #,,,,,Source Account #,Source Description,,,,Oracle BU,Oracle Branch,Oracle LOB,Oracle Dept,Oracle Account,Oracle IC Partner,Oracle Addback,Oracle Prod Line,Oracle Future,,Oracle GL String
,Invoice,2026-02-04 00:00:00,245036,25357078,McKinstry Company:MCK-Block 38 TI,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-06 00:00:00,Seattle,24,948.06,245036,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-04 00:00:00,245006,43844-1585-0203,PSF Mechanical:PSF-Small Projects,"PO Box 84046 Seattle, WA 98124 USA",PO Box 84046,,Seattle,WA,98124,Net 30,2026-03-06 00:00:00,Seattle,24,1019.12,245006,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-04 00:00:00,244986,691111,"MacDonald-Miller Facility Solutions, Inc.:MAC-Special Projects","PO Box 47983 Seattle, WA 98146 USA",PO Box 47983,,Seattle,WA,98146,Net 30,2026-03-06 00:00:00,Seattle,24,564.92,244986,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-04 00:00:00,244985,691112,"MacDonald-Miller Facility Solutions, Inc.:MAC-Special Projects","PO Box 47983 Seattle, WA 98146 USA",PO Box 47983,,Seattle,WA,98146,Net 30,2026-03-06 00:00:00,Seattle,24,91.93,244985,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-04 00:00:00,244896,690809,"MacDonald-Miller Facility Solutions, Inc.:MAC-Special Projects","PO Box 47983 Seattle, WA 98146 USA",PO Box 47983,,Seattle,WA,98146,Net 30,2026-03-06 00:00:00,Seattle,24,363.82,244896,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-04 00:00:00,244835,25357078,McKinstry Company:MCK-Block 38 TI,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-06 00:00:00,Seattle,24,1530.2,244835,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-04 00:00:00,244594,690986,"MacDonald-Miller Facility Solutions, Inc.:MAC-Special Projects","PO Box 47983 Seattle, WA 98146 USA",PO Box 47983,,Seattle,WA,98146,Net 30,2026-03-06 00:00:00,Seattle,24,300,244594,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-04 00:00:00,244316-2,26023131,McKinstry Company:McK-Special Projects,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-06 00:00:00,Seattle,24,528,244316,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-04 00:00:00,244316-1,26023131,McKinstry Company:McK-Special Projects,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-06 00:00:00,Seattle,24,3877.9,244316,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-04 00:00:00,244757,4563M4,Air Systems Engineering Inc:ASE-Old Growth,"3602 South Pine Street Tacoma, WA 98409 USA",3602 South Pine Street,,Tacoma,WA,98409,Net 30,2026-03-06 00:00:00,Seattle,24,525.14,244757,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-04 00:00:00,245005,54352-9934,United Systems Mechanical Inc:USM-Small Projects,"1400 Airport Way S, Suite 202 Seattle, WA 98134 ","1400 Airport Way S, Suite 202",,Seattle,WA,98134,Net 30,2026-03-06 00:00:00,Seattle,24,176.98,245005,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-04 00:00:00,244930,26034094,McKinstry Company:McK-Special Projects,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-06 00:00:00,Seattle,24,74.24,244930,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-04 00:00:00,244968,26034069,McKinstry Company:McK-Special Projects,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-06 00:00:00,Seattle,24,89.94,244968,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-04 00:00:00,244997,10675,"Pacific Air Control, Inc:Pacific Air Control, Inc. GOF","1916 220th St SE, Suite M101 Bothell, WA 98021 USA","1916 220th St SE, Suite M101",,Bothell,WA,98021,Net 30,2026-03-06 00:00:00,Seattle,24,254.86,244997,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-04 00:00:00,244975,26034055,McKinstry Company:McK-Special Projects,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-06 00:00:00,Seattle,24,254.54,244975,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-04 00:00:00,244897,691047,"MacDonald-Miller Facility Solutions, Inc.:MAC-Special Projects","PO Box 47983 Seattle, WA 98146 USA",PO Box 47983,,Seattle,WA,98146,Net 30,2026-03-06 00:00:00,Seattle,24,352.41,244897,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-04 00:00:00,244967,24347107,McKinstry Company:MCK-Project Tetris,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-06 00:00:00,Seattle,24,43.5,244967,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-05 00:00:00,244248,26013110,McKinstry Company:McK-Special Projects,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-07 00:00:00,Seattle,23,5235,244248,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-05 00:00:00,244840,26029028,McKinstry Company:McK-Special Projects,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-07 00:00:00,Seattle,23,1425,244840,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-05 00:00:00,245051,691387,"MacDonald-Miller Facility Solutions, Inc.:MAC-Special Projects","PO Box 47983 Seattle, WA 98146 USA",PO Box 47983,,Seattle,WA,98146,Net 30,2026-03-07 00:00:00,Seattle,23,1061.31,245051,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-05 00:00:00,244999-1,26035058,McKinstry Company:McK-Special Projects,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-07 00:00:00,Seattle,23,72,244999,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-05 00:00:00,244999,26035058,McKinstry Company:McK-Special Projects,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-07 00:00:00,Seattle,23,42.01,244999,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-05 00:00:00,245022,26035071,McKinstry Company:McK-Special Projects,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-07 00:00:00,Seattle,23,464.32,245022,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-05 00:00:00,245014,26035063,McKinstry Company:McK-Special Projects,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-07 00:00:00,Seattle,23,464.32,245014,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-05 00:00:00,245037,DSHS,Farrington Air Quality Services,"PO Box 760 Sumner, WA 98390 USA",PO Box 760,,Sumner,WA,98390,Net 30,2026-03-07 00:00:00,Seattle,23,176.1,245037,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-06 00:00:00,244966,260636,GB Systems:GB-Special Projects,"7202 NE 175Th St Kenmore, WA 98028 USA",7202 NE 175Th St,,Kenmore,WA,98028,Net 30,2026-03-08 00:00:00,Seattle,22,226.5,244966,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-06 00:00:00,244248-1,26013110,McKinstry Company:McK-Special Projects,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-08 00:00:00,Seattle,22,2140,244248,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-06 00:00:00,245150,691728,"MacDonald-Miller Facility Solutions, Inc.:MAC-Special Projects","PO Box 47983 Seattle, WA 98146 USA",PO Box 47983,,Seattle,WA,98146,Net 30,2026-03-08 00:00:00,Seattle,22,450,245150,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-06 00:00:00,244200,687257,"MacDonald-Miller Facility Solutions, Inc.:MAC-Special Projects","PO Box 47983 Seattle, WA 98146 USA",PO Box 47983,,Seattle,WA,98146,Net 30,2026-03-08 00:00:00,Seattle,22,20006.43,244200,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-06 00:00:00,245183,2603083287,McKinstry Company:McK-Special Projects,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-08 00:00:00,Seattle,22,40,245183,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-09 00:00:00,243926,26009119,McKinstry Company:McK-Special Projects,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-11 00:00:00,Seattle,19,430.02,243926,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-10 00:00:00,245236,BMM1343,Blue Mountain Mechanical Inc:BLU-Special Projects,"9227 Blue Mountain Lane SW, Ste A Tumwater, WA 98512 USA","9227 Blue Mountain Lane SW, Ste A",,Tumwater,WA,98512,Net 30,2026-03-12 00:00:00,Seattle,18,100.44,245236,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-10 00:00:00,245013-1,25-641,Enviromech:Enviromech - Special Projects,"430 SW 153rd St Burien, WA 98166 USA",430 SW 153rd St,,Burien,WA,98166,Net 30,2026-03-12 00:00:00,Seattle,18,57.6,245013,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-10 00:00:00,245013,25-641,Enviromech:Enviromech - Special Projects,"430 SW 153rd St Burien, WA 98166 USA",430 SW 153rd St,,Burien,WA,98166,Net 30,2026-03-12 00:00:00,Seattle,18,997.5,245013,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-10 00:00:00,245144-1,2201-2720,Ocean Park Mechanical Inc:OCE-Seattle House Apartments,"2428 King George Hwy  Suite102 Surrey, BC V4P 1H5 CANADA",2428 King George Hwy  Suite102,,Surrey,BC,V4P 1H5,Net 30,2026-03-12 00:00:00,Seattle,18,92,245144,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-10 00:00:00,245144,2201-2720,Ocean Park Mechanical Inc:OCE-Seattle House Apartments,"2428 King George Hwy  Suite102 Surrey, BC V4P 1H5 CANADA",2428 King George Hwy  Suite102,,Surrey,BC,V4P 1H5,Net 30,2026-03-12 00:00:00,Seattle,18,1778.96,245144,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-10 00:00:00,245127,10698,"Pacific Air Control, Inc:Pacific Air Control, Inc. GOF","1916 220th St SE, Suite M101 Bothell, WA 98021 USA","1916 220th St SE, Suite M101",,Bothell,WA,98021,Net 30,2026-03-12 00:00:00,Seattle,18,299.47,245127,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-10 00:00:00,245070,26035144,McKinstry Company:McK-Special Projects,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-12 00:00:00,Seattle,18,271.17,245070,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-10 00:00:00,245135,60940751,Acco Engineered Systems (401856):ACC-ACCO Small Projects (401856),"C/o Dorse & Company 5000 1st Ave S Seattle, WA 98134",C/o Dorse & Company,5000 1st Ave S,Seattle,WA,98134,Net 30,2026-03-12 00:00:00,Seattle,18,13.64,245135,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-10 00:00:00,245118,3070,Trimble Mechanical:TBM-Special Projects,"PO Box 2327 Buckley, WA 98321 USA",PO Box 2327,,Buckley,WA,98321,Net 30,2026-03-12 00:00:00,Seattle,18,227.27,245118,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-10 00:00:00,245195,691851,"MacDonald-Miller Facility Solutions, Inc.:MAC-Special Projects","PO Box 47983 Seattle, WA 98146 USA",PO Box 47983,,Seattle,WA,98146,Net 30,2026-03-12 00:00:00,Seattle,18,234.23,245195,,,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-10 00:00:00,245172-1,691770,"MacDonald-Miller Facility Solutions, Inc.:MAC-Special Projects","PO Box 47983 Seattle, WA 98146 USA",PO Box 47983,,Seattle,WA,98146,Net 30,2026-03-12 00:00:00,Seattle,18,23.84,245172,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-10 00:00:00,245172,691770,"MacDonald-Miller Facility Solutions, Inc.:MAC-Special Projects","PO Box 47983 Seattle, WA 98146 USA",PO Box 47983,,Seattle,WA,98146,Net 30,2026-03-12 00:00:00,Seattle,18,114.16,245172,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-10 00:00:00,245175,305709,Vital Mechanical Service:Vit-Vital Mechanical Special Projects,"1420 Maple Ave SW Renton, WA 98057 USA",1420 Maple Ave SW,,Renton,WA,98057,Net 30,2026-03-12 00:00:00,Seattle,18,320.85,245175,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-10 00:00:00,245130,25357078,McKinstry Company:MCK-Block 38 TI,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-12 00:00:00,Seattle,18,174.72,245130,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-10 00:00:00,245200,691862,"MacDonald-Miller Facility Solutions, Inc.:MAC-Special Projects","PO Box 47983 Seattle, WA 98146 USA",PO Box 47983,,Seattle,WA,98146,Net 30,2026-03-12 00:00:00,Seattle,18,786.53,245200,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-10 00:00:00,244753,25357078,McKinstry Company:MCK-Block 38 TI,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-12 00:00:00,Seattle,18,1141.16,244753,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-10 00:00:00,245199,43778-1165-0206,PSF Mechanical:PSF-Small Projects,"PO Box 84046 Seattle, WA 98124 USA",PO Box 84046,,Seattle,WA,98124,Net 30,2026-03-12 00:00:00,Seattle,18,173.05,245199,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-10 00:00:00,245139,101670-23020,Rainier Metal Works:Rainier Metal Works-Special Projects,"9322 14th Ave South Seattle, WA 98108 USA",9322 14th Ave South,,Seattle,WA,98108,Net 30,2026-03-12 00:00:00,Seattle,18,597.14,245139,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-10 00:00:00,245092,43880-1165-0204,PSF Mechanical:PSF-Small Projects,"PO Box 84046 Seattle, WA 98124 USA",PO Box 84046,,Seattle,WA,98124,Net 30,2026-03-12 00:00:00,Seattle,18,497.14,245092,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-10 00:00:00,245094,2245-2720,Ocean Park Mechanical Inc:OCE-Yesler Block South Tower,"2428 King George Hwy  Suite102 Surrey, BC V4P 1H5 CANADA",2428 King George Hwy  Suite102,,Surrey,BC,V4P 1H5,Net 30,2026-03-12 00:00:00,Seattle,18,1673.7,245094,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-10 00:00:00,245033,691526,"MacDonald-Miller Facility Solutions, Inc.:MAC-SpaceX","PO Box 47983 Seattle, WA 98146 USA",PO Box 47983,,Seattle,WA,98146,Net 30,2026-03-12 00:00:00,Seattle,18,2083.29,245033,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Credit Memo,2026-02-10 00:00:00,245327,,Uptown Mechanical:Uptown - Special Projects,"2223 202nd St S W Lynnwood, WA 98036 USA",2223 202nd St S W,,Lynnwood,WA,98036,Net 30,2026-03-12 00:00:00,Seattle,18,-135.1,,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-11 00:00:00,244751,689539,"MacDonald-Miller Facility Solutions, Inc.:MAC-Special Projects","PO Box 47983 Seattle, WA 98146 USA",PO Box 47983,,Seattle,WA,98146,Net 30,2026-03-13 00:00:00,Seattle,17,1630,244751,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-11 00:00:00,245309,692380,"MacDonald-Miller Facility Solutions, Inc.:MAC-Special Projects","PO Box 47983 Seattle, WA 98146 USA",PO Box 47983,,Seattle,WA,98146,Net 30,2026-03-13 00:00:00,Seattle,17,972.15,245309,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-11 00:00:00,244512,689170,"MacDonald-Miller Facility Solutions, Inc.:MAC-Special Projects","PO Box 47983 Seattle, WA 98146 USA",PO Box 47983,,Seattle,WA,98146,Net 30,2026-03-13 00:00:00,Seattle,17,139.7,244512,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-11 00:00:00,244526,2201-2725,Ocean Park Mechanical Inc:OCE-Seattle House Apartments,"2428 King George Hwy  Suite102 Surrey, BC V4P 1H5 CANADA",2428 King George Hwy  Suite102,,Surrey,BC,V4P 1H5,Net 30,2026-03-13 00:00:00,Seattle,17,70.95,244526,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-11 00:00:00,244248-2,26013110,McKinstry Company:McK-Special Projects,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-13 00:00:00,Seattle,17,1225,244248,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-11 00:00:00,244783,25357078,McKinstry Company:MCK-Block 38 TI,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-13 00:00:00,Seattle,17,190,244783,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-12 00:00:00,245263-1,692126,"MacDonald-Miller Facility Solutions, Inc.:MAC-Special Projects","PO Box 47983 Seattle, WA 98146 USA",PO Box 47983,,Seattle,WA,98146,Net 30,2026-03-14 00:00:00,Seattle,16,32.28,245263,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-12 00:00:00,245263,692126,"MacDonald-Miller Facility Solutions, Inc.:MAC-Special Projects","PO Box 47983 Seattle, WA 98146 USA",PO Box 47983,,Seattle,WA,98146,Net 30,2026-03-14 00:00:00,Seattle,16,152.46,245263,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-12 00:00:00,245203,691867,"MacDonald-Miller Facility Solutions, Inc.:MAC-Special Projects","PO Box 47983 Seattle, WA 98146 USA",PO Box 47983,,Seattle,WA,98146,Net 30,2026-03-14 00:00:00,Seattle,16,302.42,245203,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-12 00:00:00,245237,26040093,McKinstry Company:McK-Special Projects,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-14 00:00:00,Seattle,16,935.92,245237,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-12 00:00:00,245330-1,Tukwila 1,Diamond Construction Services LLC:Diamond Construction - Special Project,"35420 Military Rd S Auburn, WA 98001 USA",35420 Military Rd S,,Auburn,WA,98001,Net 30,2026-03-14 00:00:00,Seattle,16,9.62,245330,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-12 00:00:00,245330,Tukwila 1,Diamond Construction Services LLC:Diamond Construction - Special Project,"35420 Military Rd S Auburn, WA 98001 USA",35420 Military Rd S,,Auburn,WA,98001,Net 30,2026-03-14 00:00:00,Seattle,16,29.56,245330,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-12 00:00:00,245300,EAGS,Zip Mechanical,"309 S Cloverdale St, Suite D43 Seattle, WA 98108 USA","309 S Cloverdale St, Suite D43",,Seattle,WA,98108,Net 30,2026-03-14 00:00:00,Seattle,16,74.1,245300,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-12 00:00:00,245238-1,3230,Trimble Mechanical:TBM-Special Projects,"PO Box 2327 Buckley, WA 98321 USA",PO Box 2327,,Buckley,WA,98321,Net 30,2026-03-14 00:00:00,Seattle,16,147,245238,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-12 00:00:00,245238,3230,Trimble Mechanical:TBM-Special Projects,"PO Box 2327 Buckley, WA 98321 USA",PO Box 2327,,Buckley,WA,98321,Net 30,2026-03-14 00:00:00,Seattle,16,339.89,245238,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-12 00:00:00,244396-1,26020200,McKinstry Company:McK-Special Projects,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-14 00:00:00,Seattle,16,4200,244396,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-12 00:00:00,244853,25357078,McKinstry Company:MCK-Block 38 TI,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-14 00:00:00,Seattle,16,160,244853,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-12 00:00:00,244581-1,25-696-RM,Enviromech:Enviromech - Special Projects,"430 SW 153rd St Burien, WA 98166 USA",430 SW 153rd St,,Burien,WA,98166,Net 30,2026-03-14 00:00:00,Seattle,16,125,244581,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
,Invoice,2026-02-12 00:00:00,245370,20375,Ocean Park Mechanical Inc:OCE-Special Projects,"2428 King George Hwy  Suite102 Surrey, BC V4P 1H5 CANADA",2428 King George Hwy  Suite102,,Surrey,BC,V4P 1H5,Net 30,2026-03-14 00:00:00,Seattle,16,575,245370,House Account,1.0,,,4051,4051 · Commodity Sales,,,,1510,1601,150,000,411000,0000,000,1045,0000,,
